id_venda,data_venda,mes,ano,trimestre,dia_semana,categoria,produto,marca,preco_unitario,quantidade,desconto_percentual,valor_desconto,valor_total,custo_unitario,margem_bruta,forma_pagamento,regiao,cidade,canal_venda,avaliacao_cliente,devolvido
VND007689,2025-11-04,11,2025,4,Tuesday,Lavadoras,Lavadora 12kg,Electrolux,1705.64,1,10,170.56,1535.08,891.02,644.06,Cartao Credito,Nordeste,Salvador,E-commerce,4.0,0
VND007690,2025-11-04,11,2025,4,Tuesday,Ar Condicionado,Ar 24000 BTU Split,Samsung,3626.16,2,0,0.0,7252.32,1820.36,3611.6,Cartao Credito,Nordeste,Fortaleza,E-commerce,3.0,1
VND007691,2025-11-04,11,2025,4,Tuesday,Micro-ondas,Micro-ondas 20L,LG,389.08,1,10,38.91,350.17,184.68,165.49,Cartao Credito,Sudeste,Guarulhos,Loja Fisica,,0
VND007692,2025-11-04,11,2025,4,Tuesday,Tablets,"Tablet 8"" 32GB",Samsung,788.53,1,0,0.0,788.53,378.57,409.96,Cartao Credito,Centro-Oeste,Goiania,App Mobile,2.0,0
VND007693,2025-11-04,11,2025,4,Tuesday,Televisores,"TV 43"" 4K",Samsung,1976.38,2,5,197.64,3755.12,979.99,1795.14,Cartao Credito,Centro-Oeste,Goiania,E-commerce,5.0,0
VND007694,2025-11-04,11,2025,4,Tuesday,Televisores,"TV 65"" OLED",Sony,6092.63,1,0,0.0,6092.63,2992.56,3100.07,Cartao Credito,Sudeste,Belo Horizonte,Loja Fisica,4.0,0
VND007695,2025-11-04,11,2025,4,Tuesday,Lavadoras,Lava e Seca 13kg,Samsung,3664.07,1,10,366.41,3297.66,1981.32,1316.34,Financiamento,Centro-Oeste,Brasilia,Loja Fisica,4.0,0
VND007696,2025-11-04,11,2025,4,Tuesday,Tablets,"Tablet 8"" 32GB",Amazon,751.24,1,15,112.69,638.55,374.22,264.33,Cartao Debito,Sudeste,Campinas,Loja Fisica,3.0,0
VND007697,2025-11-04,11,2025,4,Tuesday,Micro-ondas,Micro-ondas 30L,Consul,580.94,2,5,58.09,1103.79,313.5,476.79,Boleto,Nordeste,Natal,E-commerce,,0
VND007698,2025-11-05,11,2025,4,Wednesday,Aspiradores,Aspirador Robot,Britania,1720.15,2,20,688.06,2752.24,855.44,1041.36,Financiamento,Sudeste,Guarulhos,App Mobile,4.0,0
VND007699,2025-11-05,11,2025,4,Wednesday,Fogoes,Fogao 4 Bocas,Fischer,763.45,2,5,76.34,1450.56,384.16,682.24,Cartao Debito,Nordeste,Maceio,E-commerce,4.0,0
VND007700,2025-11-05,11,2025,4,Wednesday,Ar Condicionado,Ar 9000 BTU Split,Midea,1590.14,1,20,318.03,1272.11,794.79,477.32,PIX,Nordeste,Natal,App Mobile,4.0,0
VND007701,2025-11-05,11,2025,4,Wednesday,Smartphones,Smartphone Top 256GB,Samsung,2683.88,1,5,134.19,2549.69,1306.06,1243.63,PIX,Sul,Londrina,E-commerce,,0
VND007702,2025-11-05,11,2025,4,Wednesday,Smartphones,Smartphone Top 256GB,Realme,2667.37,1,15,400.11,2267.26,1343.89,923.37,PIX,Sul,Porto Alegre,Loja Fisica,,0
VND007703,2025-11-05,11,2025,4,Wednesday,Micro-ondas,Micro-ondas 32L Grill,Brastemp,733.62,3,0,0.0,2200.86,379.22,1063.2,Cartao Credito,Sudeste,Campinas,Loja Fisica,,0
VND007704,2025-11-05,11,2025,4,Wednesday,Ar Condicionado,Ar 9000 BTU Split,Daikin,1464.51,1,5,73.23,1391.28,734.5,656.78,PIX,Centro-Oeste,Anapolis,E-commerce,4.0,0
VND007705,2025-11-05,11,2025,4,Wednesday,Aspiradores,Aspirador Vertical,Britania,589.93,1,10,58.99,530.94,316.87,214.07,Financiamento,Centro-Oeste,Campo Grande,Loja Fisica,2.0,0
VND007706,2025-11-05,11,2025,4,Wednesday,Aspiradores,Aspirador Po 1200W,Philips,335.52,2,0,0.0,671.04,164.57,341.9,Cartao Credito,Sul,Florianopolis,Televendas,,0
VND007707,2025-11-05,11,2025,4,Wednesday,Smartphones,Smartphone Mid 128GB,Xiaomi,1392.4,1,0,0.0,1392.4,702.78,689.62,Financiamento,Sul,Florianopolis,Loja Fisica,3.0,0
VND007708,2025-11-05,11,2025,4,Wednesday,Micro-ondas,Micro-ondas 20L,LG,383.68,2,10,76.74,690.62,194.54,301.54,PIX,Sudeste,Rio de Janeiro,E-commerce,5.0,0
VND007709,2025-11-05,11,2025,4,Wednesday,Aspiradores,Aspirador Vertical,Xiaomi,609.59,1,0,0.0,609.59,287.2,322.39,Boleto,Centro-Oeste,Anapolis,App Mobile,4.0,0
VND007710,2025-11-05,11,2025,4,Wednesday,Televisores,"TV 32"" LED",LG,1057.83,1,0,0.0,1057.83,547.11,510.72,Cartao Debito,Centro-Oeste,Brasilia,App Mobile,,0
VND007711,2025-11-05,11,2025,4,Wednesday,Notebooks,Notebook i7 16GB,Acer,4451.77,1,10,445.18,4006.59,2318.55,1688.04,PIX,Centro-Oeste,Goiania,Loja Fisica,5.0,0
VND007712,2025-11-05,11,2025,4,Wednesday,Ar Condicionado,Ar 18000 BTU Split,LG,2843.25,1,0,0.0,2843.25,1407.12,1436.13,Cartao Credito,Sul,Joinville,E-commerce,5.0,0
VND007713,2025-11-05,11,2025,4,Wednesday,Televisores,"TV 43"" 4K",Sony,1960.62,1,15,294.09,1666.53,1012.99,653.54,PIX,Norte,Rio Branco,Loja Fisica,4.0,0
VND007714,2025-11-05,11,2025,4,Wednesday,Tablets,"Tablet 8"" 32GB",Amazon,775.69,1,10,77.57,698.12,400.29,297.83,PIX,Sudeste,Belo Horizonte,Loja Fisica,,0
VND007715,2025-11-05,11,2025,4,Wednesday,Televisores,"TV 65"" OLED",TCL,6248.04,1,0,0.0,6248.04,3024.32,3223.72,Cartao Credito,Nordeste,Fortaleza,Televendas,5.0,0
VND007716,2025-11-05,11,2025,4,Wednesday,Notebooks,Notebook i5 8GB,HP,2784.15,1,5,139.21,2644.94,1416.42,1228.52,Cartao Credito,Centro-Oeste,Brasilia,Loja Fisica,5.0,0
VND007717,2025-11-05,11,2025,4,Wednesday,Smartphones,Smartphone Premium 512GB,Realme,5613.28,1,0,0.0,5613.28,2712.2,2901.08,PIX,Sudeste,Rio de Janeiro,Televendas,4.0,0
VND007718,2025-11-05,11,2025,4,Wednesday,Fogoes,Fogao 6 Bocas,Electrolux,1505.38,2,10,301.08,2709.68,759.52,1190.64,Financiamento,Sudeste,Sao Paulo,App Mobile,,0
VND007719,2025-11-05,11,2025,4,Wednesday,Fogoes,Fogao 5 Bocas Inox,Fischer,1130.59,1,0,0.0,1130.59,554.42,576.17,Cartao Credito,Sudeste,Sao Paulo,E-commerce,5.0,0
VND007720,2025-11-05,11,2025,4,Wednesday,Tablets,"Tablet 8"" 32GB",Lenovo,739.23,1,5,36.96,702.27,402.95,299.32,Cartao Credito,Sudeste,Rio de Janeiro,App Mobile,3.0,0
VND007721,2025-11-06,11,2025,4,Thursday,Lavadoras,Lavadora 10kg,Electrolux,1494.91,1,5,74.75,1420.16,742.13,678.03,Cartao Credito,Centro-Oeste,Goiania,E-commerce,,0
VND007722,2025-11-06,11,2025,4,Thursday,Fogoes,Fogao 4 Bocas,Consul,805.22,1,20,161.04,644.18,372.04,272.14,Cartao Credito,Sul,Curitiba,E-commerce,5.0,0
VND007723,2025-11-06,11,2025,4,Thursday,Micro-ondas,Micro-ondas 32L Grill,LG,774.97,2,0,0.0,1549.94,369.48,810.98,Cartao Credito,Sul,Joinville,Loja Fisica,,0
VND007724,2025-11-06,11,2025,4,Thursday,Refrigeradores,Geladeira 300L Frost Free,Electrolux,2061.62,2,0,0.0,4123.24,1062.45,1998.34,Cartao Credito,Sudeste,Campinas,Loja Fisica,,0
VND007725,2025-11-06,11,2025,4,Thursday,Aspiradores,Aspirador Vertical,Black+Decker,576.23,1,5,28.81,547.42,299.27,248.15,Financiamento,Nordeste,Maceio,App Mobile,3.0,0
VND007726,2025-11-06,11,2025,4,Thursday,Lavadoras,Lavadora 10kg,Samsung,1497.39,1,10,149.74,1347.65,715.72,631.93,PIX,Centro-Oeste,Campo Grande,E-commerce,5.0,0
VND007727,2025-11-06,11,2025,4,Thursday,Micro-ondas,Micro-ondas 20L,Electrolux,373.41,1,0,0.0,373.41,191.67,181.74,Cartao Debito,Sudeste,Guarulhos,App Mobile,5.0,0
VND007728,2025-11-06,11,2025,4,Thursday,Smartphones,Smartphone Mid 128GB,Realme,1422.11,2,15,426.63,2417.59,734.97,947.65,Financiamento,Sudeste,Sao Paulo,Televendas,,0
VND007729,2025-11-06,11,2025,4,Thursday,Tablets,"Tablet 8"" 32GB",Amazon,775.09,3,10,232.53,2092.74,373.79,971.37,PIX,Sudeste,Belo Horizonte,Loja Fisica,,0
VND007730,2025-11-06,11,2025,4,Thursday,Fogoes,Fogao 4 Bocas,Fischer,770.82,1,10,77.08,693.74,396.52,297.22,Cartao Credito,Nordeste,Fortaleza,Loja Fisica,5.0,0
VND007731,2025-11-06,11,2025,4,Thursday,Micro-ondas,Micro-ondas 30L,LG,596.27,1,20,119.25,477.02,287.37,189.65,Cartao Credito,Sul,Joinville,App Mobile,3.0,0
VND007732,2025-11-06,11,2025,4,Thursday,Refrigeradores,Geladeira 500L French Door,Consul,6129.13,2,10,1225.83,11032.43,3131.35,4769.73,PIX,Sudeste,Sao Paulo,E-commerce,5.0,0
VND007733,2025-11-06,11,2025,4,Thursday,Refrigeradores,Geladeira 500L French Door,Samsung,6219.24,2,15,1865.77,10572.71,3155.55,4261.61,Financiamento,Nordeste,Fortaleza,Loja Fisica,3.0,0
VND007734,2025-11-06,11,2025,4,Thursday,Ar Condicionado,Ar 12000 BTU Split,LG,1882.44,1,0,0.0,1882.44,1035.64,846.8,PIX,Sudeste,Rio de Janeiro,Loja Fisica,5.0,0
VND007735,2025-11-06,11,2025,4,Thursday,Aspiradores,Aspirador Vertical,Xiaomi,623.7,1,0,0.0,623.7,291.97,331.73,Cartao Credito,Sul,Joinville,Loja Fisica,5.0,0
VND007736,2025-11-06,11,2025,4,Thursday,Tablets,"Tablet 11"" 128GB",Apple,2527.37,1,10,252.74,2274.63,1205.5,1069.13,Cartao Credito,Norte,Macapa,E-commerce,5.0,0
VND007737,2025-11-06,11,2025,4,Thursday,Televisores,"TV 43"" 4K",Samsung,2010.57,1,15,301.59,1708.98,1020.4,688.58,Cartao Credito,Norte,Porto Velho,Loja Fisica,5.0,0
VND007738,2025-11-06,11,2025,4,Thursday,Micro-ondas,Micro-ondas 30L,Brastemp,615.37,1,0,0.0,615.37,289.31,326.06,PIX,Sul,Porto Alegre,E-commerce,,0
VND007739,2025-11-06,11,2025,4,Thursday,Lavadoras,Lava e Seca 13kg,Brastemp,3936.92,2,0,0.0,7873.84,1869.48,4134.88,PIX,Sul,Porto Alegre,Televendas,1.0,0
VND007740,2025-11-06,11,2025,4,Thursday,Micro-ondas,Micro-ondas 30L,Electrolux,605.33,1,0,0.0,605.33,290.68,314.65,Cartao Credito,Sul,Florianopolis,Loja Fisica,5.0,0
VND007741,2025-11-06,11,2025,4,Thursday,Lavadoras,Lavadora 12kg,Brastemp,1728.67,2,15,518.6,2938.74,862.75,1213.24,Cartao Credito,Nordeste,Salvador,App Mobile,,0
VND007742,2025-11-06,11,2025,4,Thursday,Fogoes,Fogao 5 Bocas Inox,Atlas,1068.16,2,0,0.0,2136.32,563.08,1010.16,Cartao Credito,Sul,Londrina,Loja Fisica,,0
VND007743,2025-11-06,11,2025,4,Thursday,Notebooks,Notebook Gaming RTX,Lenovo,7892.7,1,0,0.0,7892.7,4303.78,3588.92,Financiamento,Sul,Joinville,E-commerce,,0
VND007744,2025-11-06,11,2025,4,Thursday,Ar Condicionado,Ar 18000 BTU Split,LG,2748.31,1,5,137.42,2610.89,1308.68,1302.21,Cartao Debito,Sul,Florianopolis,E-commerce,3.0,0
VND007745,2025-11-06,11,2025,4,Thursday,Aspiradores,Aspirador Vertical,Black+Decker,574.77,1,0,0.0,574.77,314.6,260.17,Cartao Debito,Nordeste,Natal,Loja Fisica,,0
VND007746,2025-11-06,11,2025,4,Thursday,Tablets,"Tablet 11"" 128GB",Apple,2489.19,2,10,497.84,4480.54,1222.07,2036.4,PIX,Sudeste,Belo Horizonte,App Mobile,,0
VND007747,2025-11-07,11,2025,4,Friday,Ar Condicionado,Ar 24000 BTU Split,Midea,3529.26,2,0,0.0,7058.52,1890.33,3277.86,Cartao Credito,Nordeste,Salvador,E-commerce,,0
VND007748,2025-11-07,11,2025,4,Friday,Smartphones,Smartphone Top 256GB,Apple,2791.73,2,0,0.0,5583.46,1387.92,2807.62,Cartao Credito,Norte,Manaus,E-commerce,4.0,0
VND007749,2025-11-07,11,2025,4,Friday,Refrigeradores,Frigobar 80L,LG,907.53,1,0,0.0,907.53,445.59,461.94,Boleto,Sudeste,Rio de Janeiro,E-commerce,,0
VND007750,2025-11-07,11,2025,4,Friday,Smartphones,Smartphone Top 256GB,Motorola,2863.28,1,10,286.33,2576.95,1306.02,1270.93,Financiamento,Sul,Londrina,Televendas,4.0,0
VND007751,2025-11-07,11,2025,4,Friday,Tablets,"Tablet 10"" 64GB",Amazon,1334.72,1,10,133.47,1201.25,639.25,562.0,Cartao Credito,Centro-Oeste,Anapolis,Televendas,4.0,0
VND007752,2025-11-07,11,2025,4,Friday,Ar Condicionado,Ar 9000 BTU Split,Midea,1593.99,1,15,239.1,1354.89,749.51,605.38,Cartao Credito,Sul,Porto Alegre,Loja Fisica,1.0,0
VND007753,2025-11-07,11,2025,4,Friday,Micro-ondas,Micro-ondas 32L Grill,Consul,749.74,2,15,224.92,1274.56,366.38,541.8,PIX,Sudeste,Guarulhos,Loja Fisica,5.0,0
VND007754,2025-11-07,11,2025,4,Friday,Televisores,"TV 65"" OLED",TCL,5871.74,2,0,0.0,11743.48,3152.42,5438.64,Financiamento,Sudeste,Rio de Janeiro,Loja Fisica,4.0,0
VND007755,2025-11-07,11,2025,4,Friday,Lavadoras,Lavadora 12kg,LG,1673.17,1,15,250.98,1422.19,883.35,538.84,PIX,Sudeste,Campinas,Loja Fisica,,0
VND007756,2025-11-07,11,2025,4,Friday,Lavadoras,Lava e Seca 11kg,Samsung,3099.63,1,5,154.98,2944.65,1540.59,1404.06,Financiamento,Centro-Oeste,Campo Grande,Televendas,,0
VND007757,2025-11-07,11,2025,4,Friday,Micro-ondas,Micro-ondas 32L Grill,LG,791.59,1,0,0.0,791.59,374.06,417.53,Cartao Credito,Sul,Joinville,Loja Fisica,,0
VND007758,2025-11-07,11,2025,4,Friday,Aspiradores,Aspirador Vertical,Philips,629.72,2,15,188.92,1070.52,293.32,483.88,Cartao Credito,Centro-Oeste,Goiania,E-commerce,,0
VND007759,2025-11-07,11,2025,4,Friday,Refrigeradores,Geladeira 500L French Door,Electrolux,6240.12,1,15,936.02,5304.1,3101.14,2202.96,PIX,Sudeste,Belo Horizonte,Loja Fisica,4.0,0
VND007760,2025-11-07,11,2025,4,Friday,Lavadoras,Lavadora 12kg,Samsung,1801.15,1,0,0.0,1801.15,914.36,886.79,PIX,Sudeste,Belo Horizonte,Televendas,,0
VND007761,2025-11-07,11,2025,4,Friday,Notebooks,Notebook Celeron 4GB,Acer,1409.11,1,10,140.91,1268.2,740.23,527.97,Cartao Debito,Nordeste,Salvador,App Mobile,5.0,0
VND007762,2025-11-07,11,2025,4,Friday,Ar Condicionado,Ar 24000 BTU Split,Midea,3498.06,2,5,349.81,6646.31,1877.09,2892.13,Cartao Credito,Sudeste,Campinas,E-commerce,3.0,0
VND007763,2025-11-07,11,2025,4,Friday,Televisores,"TV 75"" 4K Smart",Sony,8968.42,2,0,0.0,17936.84,4585.14,8766.56,Cartao Debito,Sudeste,Belo Horizonte,E-commerce,3.0,0
VND007764,2025-11-07,11,2025,4,Friday,Notebooks,Notebook Celeron 4GB,HP,1441.63,1,0,0.0,1441.63,741.31,700.32,Cartao Debito,Nordeste,Fortaleza,E-commerce,5.0,0
VND007765,2025-11-07,11,2025,4,Friday,Televisores,"TV 55"" QLED",LG,3158.65,1,15,473.8,2684.85,1671.54,1013.31,Cartao Credito,Nordeste,Salvador,App Mobile,4.0,0
VND007766,2025-11-07,11,2025,4,Friday,Tablets,"Tablet 10"" 64GB",Samsung,1295.95,1,5,64.8,1231.15,675.24,555.91,Cartao Debito,Centro-Oeste,Goiania,App Mobile,,0
VND007767,2025-11-07,11,2025,4,Friday,Tablets,"Tablet 11"" 128GB",Lenovo,2370.68,1,5,118.53,2252.15,1255.94,996.21,Cartao Credito,Nordeste,Maceio,Loja Fisica,5.0,0
VND007768,2025-11-07,11,2025,4,Friday,Lavadoras,Lava e Seca 13kg,LG,3898.01,1,0,0.0,3898.01,1896.49,2001.52,Cartao Debito,Centro-Oeste,Campo Grande,E-commerce,,0
VND007769,2025-11-07,11,2025,4,Friday,Notebooks,Notebook Celeron 4GB,Acer,1495.17,1,0,0.0,1495.17,689.01,806.16,Boleto,Sudeste,Rio de Janeiro,Loja Fisica,5.0,0
VND007770,2025-11-07,11,2025,4,Friday,Notebooks,Notebook i5 8GB,Lenovo,2874.94,1,5,143.75,2731.19,1431.98,1299.21,Cartao Debito,Sudeste,Guarulhos,App Mobile,4.0,0
VND007771,2025-11-07,11,2025,4,Friday,Notebooks,Notebook i5 8GB,Samsung,2651.69,1,0,0.0,2651.69,1328.73,1322.96,Cartao Credito,Sudeste,Guarulhos,E-commerce,,0
VND007772,2025-11-08,11,2025,4,Saturday,Fogoes,Fogao 4 Bocas,Electrolux,802.56,1,0,0.0,802.56,390.17,412.39,Cartao Credito,Sul,Porto Alegre,E-commerce,5.0,1
VND007773,2025-11-08,11,2025,4,Saturday,Lavadoras,Lavadora 10kg,LG,1472.12,1,10,147.21,1324.91,692.55,632.36,PIX,Sul,Porto Alegre,Loja Fisica,,0
VND007774,2025-11-08,11,2025,4,Saturday,Ar Condicionado,Ar 12000 BTU Split,Daikin,1960.07,2,15,588.02,3332.12,953.16,1425.8,Boleto,Centro-Oeste,Goiania,Loja Fisica,2.0,0
VND007775,2025-11-08,11,2025,4,Saturday,Refrigeradores,Geladeira 300L Frost Free,Electrolux,2162.2,1,0,0.0,2162.2,1015.07,1147.13,Cartao Credito,Sul,Londrina,E-commerce,5.0,0
VND007776,2025-11-08,11,2025,4,Saturday,Refrigeradores,Frigobar 80L,Consul,880.25,2,0,0.0,1760.5,449.3,861.9,Cartao Credito,Centro-Oeste,Brasilia,Loja Fisica,,0
VND007777,2025-11-08,11,2025,4,Saturday,Televisores,"TV 55"" QLED",Sony,3314.65,1,5,165.73,3148.92,1716.85,1432.07,PIX,Sudeste,Rio de Janeiro,E-commerce,,0
VND007778,2025-11-08,11,2025,4,Saturday,Tablets,"Tablet 10"" 64GB",Apple,1268.08,1,15,190.21,1077.87,664.73,413.14,PIX,Sul,Londrina,Loja Fisica,,0
VND007779,2025-11-08,11,2025,4,Saturday,Aspiradores,Aspirador Vertical,Electrolux,599.85,1,10,59.98,539.87,313.98,225.89,Cartao Credito,Norte,Manaus,App Mobile,5.0,0
VND007780,2025-11-08,11,2025,4,Saturday,Fogoes,Fogao 6 Bocas,Atlas,1519.1,1,10,151.91,1367.19,746.86,620.33,Cartao Credito,Sul,Florianopolis,E-commerce,4.0,0
VND007781,2025-11-08,11,2025,4,Saturday,Fogoes,Fogao 6 Bocas,Electrolux,1467.09,1,0,0.0,1467.09,749.03,718.06,Cartao Debito,Sudeste,Guarulhos,App Mobile,3.0,1
VND007782,2025-11-08,11,2025,4,Saturday,Ar Condicionado,Ar 18000 BTU Split,Springer,2796.41,1,5,139.82,2656.59,1334.69,1321.9,Cartao Credito,Sul,Florianopolis,Televendas,3.0,0
VND007783,2025-11-08,11,2025,4,Saturday,Smartphones,Smartphone Premium 512GB,Apple,5410.84,2,0,0.0,10821.68,2695.76,5430.16,Boleto,Sudeste,Sao Paulo,E-commerce,,0
VND007784,2025-11-08,11,2025,4,Saturday,Televisores,"TV 55"" QLED",TCL,3163.71,1,15,474.56,2689.15,1588.64,1100.51,PIX,Norte,Manaus,E-commerce,,0
VND007785,2025-11-08,11,2025,4,Saturday,Smartphones,Smartphone Mid 128GB,Motorola,1476.53,1,15,221.48,1255.05,734.46,520.59,Cartao Credito,Sudeste,Guarulhos,E-commerce,5.0,0
VND007786,2025-11-08,11,2025,4,Saturday,Refrigeradores,Geladeira 500L French Door,Consul,5919.19,2,0,0.0,11838.38,2915.84,6006.7,PIX,Nordeste,Fortaleza,E-commerce,,0
VND007787,2025-11-08,11,2025,4,Saturday,Lavadoras,Lava e Seca 13kg,Samsung,3977.31,1,5,198.87,3778.44,2005.71,1772.73,Cartao Credito,Sudeste,Guarulhos,Loja Fisica,4.0,0
VND007788,2025-11-08,11,2025,4,Saturday,Refrigeradores,Geladeira 300L Frost Free,LG,2186.84,2,5,218.68,4155.0,1010.88,2133.24,Cartao Credito,Nordeste,Maceio,E-commerce,,0
VND007789,2025-11-08,11,2025,4,Saturday,Ar Condicionado,Ar 24000 BTU Split,LG,3702.1,2,0,0.0,7404.2,1839.37,3725.46,Cartao Debito,Nordeste,Fortaleza,E-commerce,5.0,0
VND007790,2025-11-08,11,2025,4,Saturday,Fogoes,Fogao 5 Bocas Inox,Fischer,1060.86,1,15,159.13,901.73,546.94,354.79,PIX,Sudeste,Guarulhos,Televendas,4.0,0
VND007791,2025-11-08,11,2025,4,Saturday,Notebooks,Notebook Gaming RTX,Dell,8046.65,1,0,0.0,8046.65,4123.04,3923.61,PIX,Norte,Belem,Televendas,5.0,0
VND007792,2025-11-08,11,2025,4,Saturday,Smartphones,Smartphone Mid 128GB,Motorola,1430.82,1,10,143.08,1287.74,725.63,562.11,Financiamento,Sudeste,Guarulhos,App Mobile,1.0,0
VND007793,2025-11-09,11,2025,4,Sunday,Refrigeradores,Geladeira 500L French Door,Electrolux,5771.66,1,15,865.75,4905.91,3023.46,1882.45,Boleto,Sudeste,Rio de Janeiro,E-commerce,,0
VND007794,2025-11-09,11,2025,4,Sunday,Tablets,"Tablet 10"" 64GB",Apple,1372.8,1,0,0.0,1372.8,666.36,706.44,Cartao Credito,Sul,Joinville,Loja Fisica,3.0,0
VND007795,2025-11-09,11,2025,4,Sunday,Smartphones,Smartphone Mid 128GB,Apple,1374.31,1,5,68.72,1305.59,706.04,599.55,Boleto,Nordeste,Recife,App Mobile,5.0,0
VND007796,2025-11-09,11,2025,4,Sunday,Refrigeradores,Geladeira 400L Duplex,Brastemp,3058.24,1,10,305.82,2752.42,1555.14,1197.28,Cartao Credito,Nordeste,Recife,App Mobile,3.0,0
VND007797,2025-11-09,11,2025,4,Sunday,Fogoes,Fogao 6 Bocas,Brastemp,1587.52,1,5,79.38,1508.14,802.99,705.15,Cartao Debito,Sudeste,Sao Paulo,E-commerce,5.0,0
VND007798,2025-11-09,11,2025,4,Sunday,Refrigeradores,Geladeira 300L Frost Free,Electrolux,2089.74,2,5,208.97,3970.51,1096.46,1777.59,PIX,Sudeste,Belo Horizonte,Loja Fisica,5.0,0
VND007799,2025-11-09,11,2025,4,Sunday,Fogoes,Fogao 5 Bocas Inox,Electrolux,1047.94,1,0,0.0,1047.94,527.52,520.42,Cartao Credito,Norte,Manaus,Loja Fisica,5.0,0
VND007800,2025-11-09,11,2025,4,Sunday,Lavadoras,Lavadora 12kg,Electrolux,1722.8,1,0,0.0,1722.8,878.63,844.17,PIX,Norte,Manaus,E-commerce,4.0,0
VND007801,2025-11-09,11,2025,4,Sunday,Notebooks,Notebook i7 16GB,HP,4749.3,2,0,0.0,9498.6,2374.15,4750.3,Boleto,Sul,Curitiba,App Mobile,4.0,0
VND007802,2025-11-09,11,2025,4,Sunday,Ar Condicionado,Ar 9000 BTU Split,LG,1508.37,1,0,0.0,1508.37,767.82,740.55,Cartao Credito,Nordeste,Recife,Televendas,2.0,0
VND007803,2025-11-09,11,2025,4,Sunday,Televisores,"TV 65"" OLED",Sony,6267.95,1,0,0.0,6267.95,2894.25,3373.7,Financiamento,Sudeste,Rio de Janeiro,Loja Fisica,4.0,0
VND007804,2025-11-09,11,2025,4,Sunday,Refrigeradores,Geladeira 300L Frost Free,LG,2130.25,1,5,106.51,2023.74,1048.57,975.17,PIX,Sudeste,Rio de Janeiro,App Mobile,,0
VND007805,2025-11-09,11,2025,4,Sunday,Fogoes,Fogao 6 Bocas,Electrolux,1565.32,1,10,156.53,1408.79,768.8,639.99,PIX,Sudeste,Campinas,App Mobile,4.0,0
VND007806,2025-11-09,11,2025,4,Sunday,Micro-ondas,Micro-ondas 20L,Panasonic,364.92,1,0,0.0,364.92,184.41,180.51,Cartao Credito,Sul,Florianopolis,Televendas,4.0,0
VND007807,2025-11-09,11,2025,4,Sunday,Aspiradores,Aspirador Po 1200W,Electrolux,329.92,1,15,49.49,280.43,160.15,120.28,Cartao Credito,Sul,Porto Alegre,E-commerce,,0
VND007808,2025-11-09,11,2025,4,Sunday,Smartphones,Smartphone Mid 128GB,Samsung,1384.68,1,5,69.23,1315.45,699.37,616.08,Boleto,Norte,Porto Velho,App Mobile,2.0,0
VND007809,2025-11-09,11,2025,4,Sunday,Refrigeradores,Geladeira 500L French Door,Consul,5898.79,1,15,884.82,5013.97,2941.44,2072.53,PIX,Sudeste,Guarulhos,Loja Fisica,2.0,0
VND007810,2025-11-09,11,2025,4,Sunday,Aspiradores,Aspirador Po 1200W,Xiaomi,315.37,1,15,47.31,268.06,159.08,108.98,Cartao Credito,Sudeste,Belo Horizonte,E-commerce,,0
VND007811,2025-11-09,11,2025,4,Sunday,Ar Condicionado,Ar 9000 BTU Split,LG,1463.34,1,5,73.17,1390.17,733.58,656.59,PIX,Nordeste,Salvador,E-commerce,,0
VND007812,2025-11-09,11,2025,4,Sunday,Fogoes,Fogao 6 Bocas,Fischer,1570.05,2,15,471.01,2669.09,806.87,1055.35,Financiamento,Sul,Joinville,E-commerce,3.0,0
VND007813,2025-11-09,11,2025,4,Sunday,Tablets,"Tablet 11"" 128GB",Apple,2437.25,1,5,121.86,2315.39,1255.14,1060.25,Cartao Debito,Sudeste,Campinas,Loja Fisica,4.0,0
VND007814,2025-11-09,11,2025,4,Sunday,Smartphones,Smartphone Entry 64GB,Xiaomi,743.84,3,10,223.15,2008.37,368.89,901.7,Cartao Credito,Nordeste,Natal,Televendas,4.0,1
VND007815,2025-11-09,11,2025,4,Sunday,Tablets,"Tablet 11"" 128GB",Samsung,2481.68,1,15,372.25,2109.43,1150.12,959.31,Cartao Debito,Nordeste,Natal,Loja Fisica,5.0,1
VND007816,2025-11-10,11,2025,4,Monday,Aspiradores,Aspirador Po 1200W,Philips,337.95,1,0,0.0,337.95,163.72,174.23,Cartao Credito,Sudeste,Rio de Janeiro,E-commerce,4.0,0
VND007817,2025-11-10,11,2025,4,Monday,Smartphones,Smartphone Entry 64GB,Samsung,743.22,2,5,74.32,1412.12,375.26,661.6,PIX,Norte,Macapa,E-commerce,4.0,0
VND007818,2025-11-10,11,2025,4,Monday,Tablets,"Tablet 8"" 32GB",Lenovo,760.67,1,5,38.03,722.64,373.17,349.47,PIX,Sudeste,Campinas,Loja Fisica,5.0,0
VND007819,2025-11-10,11,2025,4,Monday,Micro-ondas,Micro-ondas 30L,Panasonic,587.62,1,10,58.76,528.86,306.34,222.52,Cartao Debito,Sudeste,Rio de Janeiro,Loja Fisica,5.0,0
VND007820,2025-11-10,11,2025,4,Monday,Lavadoras,Lavadora 10kg,Consul,1467.94,1,15,220.19,1247.75,702.88,544.87,Financiamento,Norte,Porto Velho,E-commerce,4.0,0
VND007821,2025-11-10,11,2025,4,Monday,Lavadoras,Lava e Seca 11kg,Electrolux,3142.77,1,5,157.14,2985.63,1572.96,1412.67,Cartao Debito,Sul,Joinville,E-commerce,,0
