ClienteID,Idade,Genero,EstadoCivil,Dependentes,Escolaridade,RendaMensal,TipoEmprego,TempoEmprego,TipoCredito,ValorCredito,Prazo,HistoricoCredito,Inadimplente,Score
CLI001760,26,Feminino,Solteiro,1,Superior,5483,Servidor Público,0,Pessoal,5226,30,Bom,Não,850
CLI001761,58,Masculino,Solteiro,2,Superior,5386,Servidor Público,24,Cartão,3942,12,Bom,Não,850
CLI001762,37,Feminino,Casado,3,Superior,3235,CLT,12,Cartão,2405,12,Ruim,Não,537
CLI001763,56,Feminino,Solteiro,0,Médio,2889,CLT,19,Veículo,24193,28,Regular,Sim,578
CLI001764,27,Feminino,Solteiro,1,Médio,3005,Autônomo,8,Cartão,2455,7,Regular,Não,675
CLI001765,73,Feminino,Divorciado,1,Superior,3046,Aposentado,0,Veículo,38008,40,Bom,Sim,687
CLI001766,69,Feminino,Divorciado,0,Pós-graduação,6380,Aposentado,0,Cartão,1585,11,Bom,Não,850
CLI001767,51,Masculino,Divorciado,3,Pós-graduação,7292,CLT,3,Cartão,5354,10,Ruim,Não,558
CLI001768,56,Masculino,Viúvo,0,Superior,6245,Autônomo,24,Consignado,5839,34,Bom,Não,835
CLI001769,30,Masculino,Casado,1,Pós-graduação,7336,Servidor Público,10,Cartão,2084,11,Bom,Não,850
CLI001770,34,Masculino,Solteiro,0,Pós-graduação,7550,Servidor Público,11,Consignado,5755,28,Ruim,Não,624
CLI001771,61,Masculino,Divorciado,3,Superior,7269,Servidor Público,26,Veículo,68701,33,Bom,Não,850
CLI001772,56,Masculino,Viúvo,0,Pós-graduação,4706,Autônomo,30,Pessoal,1668,20,Bom,Não,801
CLI001773,56,Feminino,Casado,0,Fundamental,2720,Servidor Público,21,Pessoal,6022,18,Bom,Não,850
CLI001774,36,Masculino,Casado,1,Médio,1755,Autônomo,2,Cartão,780,7,Ruim,Não,402
CLI001775,63,Masculino,Solteiro,2,Fundamental,2253,CLT,4,Consignado,5918,38,Bom,Não,819
CLI001776,21,Masculino,Solteiro,0,Superior,4405,Servidor Público,2,Pessoal,9057,35,Ruim,Não,506
CLI001777,51,Feminino,Casado,2,Fundamental,2524,Servidor Público,4,Veículo,40806,28,Bom,Sim,699
CLI001778,39,Masculino,Solteiro,2,Superior,5687,Servidor Público,10,Cartão,4617,12,Bom,Não,850
CLI001779,19,Feminino,Solteiro,0,Superior,5670,Autônomo,0,Veículo,67469,33,Regular,Sim,592
CLI001780,70,Masculino,Viúvo,1,Médio,2340,Aposentado,0,Consignado,3012,19,Regular,Não,692
CLI001781,50,Feminino,Casado,3,Superior,4601,Autônomo,18,Cartão,1191,12,Bom,Não,831
CLI001782,43,Feminino,Solteiro,3,Pós-graduação,8817,Autônomo,5,Consignado,10258,27,Regular,Não,766
CLI001783,70,Masculino,Divorciado,3,Médio,1831,Aposentado,0,Cartão,4155,7,Ruim,Não,413
CLI001784,36,Masculino,Solteiro,0,Médio,3142,Servidor Público,14,Consignado,5192,12,Ruim,Não,521
CLI001785,47,Feminino,Divorciado,1,Médio,2467,CLT,0,Consignado,5226,17,Regular,Sim,601
CLI001786,33,Masculino,Solteiro,0,Superior,4041,Autônomo,12,Pessoal,12940,36,Regular,Não,732
CLI001787,71,Feminino,Solteiro,1,Fundamental,1324,Aposentado,0,Veículo,47843,33,Regular,Sim,486
CLI001788,59,Masculino,Solteiro,1,Superior,6920,Servidor Público,30,Pessoal,15271,21,Bom,Não,850
CLI001789,31,Masculino,Solteiro,1,Superior,3130,CLT,8,Veículo,49266,30,Bom,Não,850
CLI001790,52,Feminino,Solteiro,2,Fundamental,1879,Autônomo,15,Veículo,65985,29,Bom,Não,704
CLI001791,61,Masculino,Solteiro,3,Fundamental,3250,Autônomo,29,Pessoal,4827,24,Bom,Não,767
CLI001792,32,Feminino,Casado,3,Superior,2338,Autônomo,12,Cartão,1128,11,Bom,Não,830
CLI001793,35,Feminino,Casado,3,Superior,4291,CLT,15,Pessoal,2268,14,Ruim,Não,519
CLI001794,57,Feminino,Casado,1,Superior,4055,Autônomo,15,Pessoal,6222,22,Ruim,Não,427
CLI001795,45,Masculino,Solteiro,2,Médio,2462,CLT,6,Veículo,43782,31,Regular,Sim,613
CLI001796,50,Feminino,Viúvo,3,Fundamental,1839,Autônomo,17,Pessoal,2813,40,Bom,Não,753
CLI001797,53,Feminino,Solteiro,1,Pós-graduação,9360,Servidor Público,1,Pessoal,4439,13,Bom,Não,850
CLI001798,32,Masculino,Casado,0,Pós-graduação,5261,Autônomo,9,Pessoal,4591,17,Regular,Não,788
CLI001799,49,Feminino,Divorciado,3,Pós-graduação,7079,Autônomo,9,Veículo,61167,43,Ruim,Sim,376
CLI001800,57,Masculino,Solteiro,2,Médio,2905,CLT,16,Pessoal,4331,25,Ruim,Não,498
CLI001801,56,Masculino,Solteiro,3,Médio,1756,Autônomo,25,Cartão,4465,6,Ruim,Não,370
CLI001802,32,Masculino,Casado,1,Pós-graduação,6875,CLT,10,Veículo,39368,27,Bom,Não,850
CLI001803,38,Feminino,Solteiro,0,Superior,4970,Autônomo,9,Veículo,39512,33,Bom,Sim,687
CLI001804,40,Feminino,Solteiro,1,Pós-graduação,5821,CLT,3,Veículo,67087,45,Ruim,Não,581
CLI001805,41,Masculino,Casado,2,Pós-graduação,8386,CLT,3,Consignado,16885,17,Bom,Não,850
CLI001806,38,Masculino,Solteiro,0,Superior,2941,Autônomo,14,Consignado,6171,17,Ruim,Sim,312
CLI001807,45,Feminino,Divorciado,2,Médio,1993,Autônomo,6,Cartão,2031,8,Ruim,Sim,300
CLI001808,39,Feminino,Casado,2,Médio,2793,Servidor Público,13,Pessoal,5977,29,Ruim,Sim,374
CLI001809,59,Masculino,Viúvo,0,Médio,2505,CLT,10,Pessoal,1617,20,Bom,Não,845
CLI001810,59,Feminino,Casado,2,Superior,4768,Autônomo,30,Pessoal,12889,37,Bom,Não,780
CLI001811,45,Feminino,Divorciado,2,Pós-graduação,8580,Servidor Público,11,Cartão,5326,6,Bom,Não,850
CLI001812,61,Feminino,Viúvo,3,Médio,2194,Autônomo,3,Pessoal,2979,39,Regular,Sim,513
CLI001813,23,Masculino,Solteiro,0,Superior,2831,Autônomo,2,Consignado,3818,46,Regular,Sim,526
CLI001814,43,Masculino,Viúvo,1,Médio,3332,Servidor Público,6,Consignado,6647,19,Bom,Não,850
CLI001815,64,Feminino,Solteiro,0,Superior,3784,Autônomo,30,Cartão,1870,11,Ruim,Sim,300
CLI001816,63,Feminino,Casado,2,Médio,2302,Autônomo,11,Consignado,2206,44,Regular,Não,683
CLI001817,30,Feminino,Solteiro,1,Superior,3549,CLT,9,Pessoal,5642,31,Regular,Não,782
CLI001818,55,Masculino,Divorciado,3,Fundamental,1506,CLT,2,Pessoal,4661,38,Regular,Sim,550
CLI001819,35,Feminino,Casado,3,Superior,3616,CLT,10,Cartão,4524,9,Ruim,Não,543
CLI001820,45,Feminino,Divorciado,2,Médio,3241,Servidor Público,14,Pessoal,10485,31,Bom,Não,850
CLI001821,70,Masculino,Viúvo,1,Médio,2284,Aposentado,0,Cartão,4716,11,Regular,Não,703
CLI001822,70,Feminino,Solteiro,1,Fundamental,1406,Aposentado,0,Pessoal,4091,25,Regular,Não,658
CLI001823,27,Feminino,Casado,1,Médio,2148,Autônomo,4,Pessoal,4438,12,Bom,Sim,633
CLI001824,18,Feminino,Solteiro,2,Superior,4138,CLT,0,Consignado,3671,29,Bom,Sim,691
CLI001825,18,Feminino,Solteiro,0,Superior,3225,CLT,0,Consignado,4281,47,Bom,Não,831
CLI001826,35,Masculino,Casado,3,Superior,3704,CLT,13,Cartão,4041,11,Bom,Não,850
CLI001827,51,Feminino,Divorciado,0,Médio,2891,Servidor Público,3,Veículo,43254,40,Bom,Não,850
CLI001828,53,Feminino,Solteiro,1,Superior,4787,CLT,15,Consignado,6358,20,Bom,Não,850
CLI001829,61,Feminino,Casado,3,Pós-graduação,9025,CLT,1,Pessoal,10987,29,Ruim,Sim,399
CLI001830,59,Masculino,Divorciado,2,Superior,4742,Autônomo,19,Pessoal,14164,13,Regular,Não,694
CLI001831,61,Feminino,Casado,3,Pós-graduação,6807,CLT,13,Cartão,3605,7,Regular,Não,827
CLI001832,27,Feminino,Casado,1,Médio,2060,CLT,8,Veículo,66548,24,Ruim,Não,462
CLI001833,43,Feminino,Divorciado,2,Superior,3724,CLT,4,Consignado,2347,40,Regular,Não,782
CLI001834,32,Masculino,Solteiro,0,Superior,3386,CLT,5,Cartão,565,6,Bom,Não,850
CLI001835,28,Masculino,Casado,1,Médio,2506,CLT,6,Veículo,31797,31,Bom,Não,836
CLI001836,37,Masculino,Solteiro,1,Pós-graduação,9017,Servidor Público,15,Cartão,2817,11,Regular,Não,850
CLI001837,31,Masculino,Solteiro,2,Médio,2642,CLT,11,Cartão,751,6,Regular,Não,765
CLI001838,68,Feminino,Viúvo,2,Médio,2110,Aposentado,0,Pessoal,2283,37,Bom,Não,810
CLI001839,55,Feminino,Solteiro,1,Fundamental,2025,CLT,29,Veículo,67851,29,Bom,Não,850
CLI001840,54,Feminino,Casado,3,Fundamental,2042,CLT,21,Veículo,56844,45,Regular,Sim,582
CLI001841,75,Feminino,Divorciado,0,Fundamental,1570,Aposentado,0,Pessoal,5182,18,Bom,Não,768
CLI001842,75,Feminino,Divorciado,2,Médio,2387,Aposentado,0,Veículo,40825,37,Ruim,Sim,300
CLI001843,47,Masculino,Viúvo,1,Pós-graduação,9685,Servidor Público,26,Consignado,5821,17,Regular,Não,850
CLI001844,53,Masculino,Solteiro,3,Médio,3662,Autônomo,16,Cartão,5061,6,Regular,Sim,503
CLI001845,30,Feminino,Casado,1,Pós-graduação,7387,Autônomo,0,Veículo,41074,45,Regular,Não,771
CLI001846,26,Feminino,Solteiro,0,Médio,2513,CLT,0,Pessoal,1251,42,Ruim,Não,488
CLI001847,71,Masculino,Viúvo,1,Médio,2204,Aposentado,0,Consignado,5098,17,Bom,Não,797
CLI001848,71,Feminino,Viúvo,0,Médio,2313,Aposentado,0,Pessoal,6878,36,Regular,Sim,570
CLI001849,73,Feminino,Viúvo,3,Superior,4038,Aposentado,0,Pessoal,7638,41,Regular,Não,709
CLI001850,59,Feminino,Divorciado,3,Médio,3233,Servidor Público,30,Veículo,44028,36,Bom,Não,850
CLI001851,18,Masculino,Solteiro,1,Superior,3075,CLT,0,Veículo,61253,30,Bom,Não,850
CLI001852,46,Feminino,Casado,3,Pós-graduação,5919,Autônomo,19,Pessoal,17513,39,Bom,Não,850
CLI001853,49,Masculino,Solteiro,0,Superior,4180,CLT,5,Cartão,4269,11,Ruim,Não,548
CLI001854,64,Masculino,Casado,2,Fundamental,2164,Servidor Público,30,Veículo,65836,44,Ruim,Sim,362
CLI001855,36,Feminino,Solteiro,2,Superior,5347,Servidor Público,15,Pessoal,13233,22,Ruim,Sim,451
CLI001856,68,Masculino,Viúvo,1,Pós-graduação,4453,Aposentado,0,Consignado,2265,40,Ruim,Sim,353
CLI001857,25,Masculino,Casado,2,Médio,2408,CLT,4,Cartão,1668,6,Ruim,Sim,325
CLI001858,35,Masculino,Solteiro,1,Médio,2329,CLT,8,Pessoal,6788,24,Ruim,Sim,359
CLI001859,62,Feminino,Solteiro,1,Pós-graduação,7838,CLT,16,Cartão,1457,10,Regular,Não,830
CLI001860,38,Masculino,Solteiro,1,Superior,5612,Servidor Público,8,Pessoal,12683,42,Bom,Não,850
CLI001861,27,Masculino,Casado,0,Superior,3039,CLT,6,Veículo,22716,37,Ruim,Não,494
CLI001862,67,Feminino,Divorciado,0,Médio,2210,Aposentado,0,Cartão,4197,11,Bom,Não,787
CLI001863,46,Masculino,Viúvo,2,Pós-graduação,7825,CLT,5,Cartão,1932,11,Bom,Não,850
CLI001864,57,Masculino,Divorciado,0,Pós-graduação,12193,Servidor Público,30,Consignado,4828,19,Regular,Não,850
CLI001865,42,Feminino,Viúvo,3,Pós-graduação,6994,Autônomo,0,Pessoal,15420,42,Ruim,Sim,372
CLI001866,21,Feminino,Casado,1,Superior,4346,CLT,1,Consignado,2933,16,Bom,Não,846
CLI001867,38,Masculino,Casado,0,Pós-graduação,6826,CLT,14,Veículo,66140,32,Ruim,Sim,448
CLI001868,50,Feminino,Solteiro,2,Fundamental,1849,CLT,22,Veículo,66633,28,Regular,Não,702
CLI001869,21,Feminino,Solteiro,1,Médio,2254,CLT,1,Pessoal,2912,32,Ruim,Sim,340
CLI001870,32,Feminino,Casado,2,Médio,2747,Servidor Público,6,Consignado,4219,44,Bom,Não,850
CLI001871,71,Masculino,Solteiro,3,Superior,3088,Aposentado,0,Veículo,60947,32,Regular,Sim,583
CLI001872,74,Feminino,Casado,0,Fundamental,1224,Aposentado,0,Pessoal,3292,23,Bom,Não,769
CLI001873,36,Masculino,Solteiro,0,Médio,2595,Autônomo,15,Veículo,31971,47,Regular,Sim,537
CLI001874,26,Masculino,Solteiro,3,Médio,1596,Autônomo,1,Veículo,67598,48,Bom,Não,723
CLI001875,35,Masculino,Casado,0,Médio,2382,CLT,13,Pessoal,1979,27,Regular,Não,756
CLI001876,45,Feminino,Divorciado,1,Médio,3021,Servidor Público,21,Consignado,4355,31,Ruim,Não,519
CLI001877,37,Masculino,Solteiro,2,Médio,2352,CLT,0,Pessoal,1765,21,Bom,Não,850
CLI001878,71,Feminino,Solteiro,3,Pós-graduação,5029,Aposentado,0,Pessoal,1094,25,Bom,Não,850
CLI001879,74,Masculino,Casado,0,Superior,3528,Aposentado,0,Pessoal,7999,28,Ruim,Sim,338
CLI001880,47,Masculino,Divorciado,0,Superior,4702,CLT,22,Consignado,2338,33,Bom,Não,850
CLI001881,49,Masculino,Divorciado,3,Médio,3057,Servidor Público,4,Veículo,52455,39,Bom,Não,850
CLI001882,25,Masculino,Solteiro,2,Médio,2713,Servidor Público,2,Veículo,61183,34,Bom,Não,850
CLI001883,69,Feminino,Solteiro,1,Fundamental,1551,Aposentado,0,Pessoal,2057,32,Bom,Não,764
CLI001884,58,Feminino,Casado,0,Médio,2149,Autônomo,12,Veículo,26905,24,Regular,Sim,507
CLI001885,64,Masculino,Solteiro,1,Superior,6242,Servidor Público,12,Pessoal,17029,27,Bom,Não,850
CLI001886,41,Masculino,Casado,1,Superior,4751,Servidor Público,16,Veículo,32863,40,Bom,Não,850
CLI001887,19,Feminino,Solteiro,0,Médio,2014,CLT,0,Cartão,5009,6,Bom,Sim,696
CLI001888,30,Feminino,Casado,1,Médio,3434,Servidor Público,0,Pessoal,1309,38,Regular,Não,766
CLI001889,49,Masculino,Viúvo,3,Superior,6734,Servidor Público,26,Veículo,33142,28,Ruim,Não,601
CLI001890,56,Feminino,Solteiro,1,Médio,3768,Servidor Público,9,Pessoal,6476,34,Regular,Não,742
CLI001891,68,Feminino,Viúvo,0,Médio,2192,Aposentado,0,Veículo,36010,25,Bom,Não,802
CLI001892,52,Feminino,Viúvo,1,Superior,5895,Servidor Público,7,Veículo,51108,33,Regular,Não,823
CLI001893,46,Masculino,Solteiro,1,Pós-graduação,6065,CLT,15,Veículo,48580,41,Bom,Não,850
CLI001894,68,Masculino,Casado,3,Fundamental,1446,Aposentado,0,Consignado,4461,39,Bom,Não,739
CLI001895,40,Masculino,Solteiro,3,Superior,5662,Autônomo,16,Veículo,32850,38,Regular,Sim,627
CLI001896,49,Feminino,Divorciado,3,Pós-graduação,6092,CLT,5,Veículo,66123,36,Bom,Não,850
CLI001897,53,Masculino,Viúvo,2,Fundamental,1860,CLT,30,Pessoal,4578,31,Bom,Não,771
CLI001898,25,Masculino,Solteiro,1,Superior,4107,CLT,1,Cartão,2779,10,Regular,Não,735
CLI001899,44,Masculino,Solteiro,1,Médio,3108,CLT,11,Pessoal,3742,40,Bom,Não,850
CLI001900,27,Feminino,Solteiro,3,Médio,2732,Servidor Público,4,Consignado,5171,40,Regular,Não,762
CLI001901,41,Feminino,Solteiro,2,Pós-graduação,6707,CLT,21,Veículo,49012,25,Bom,Não,850
CLI001902,61,Feminino,Divorciado,0,Pós-graduação,8752,Autônomo,30,Veículo,52800,30,Regular,Sim,580
CLI001903,19,Masculino,Casado,2,Superior,4517,Servidor Público,0,Cartão,2525,9,Bom,Não,850
CLI001904,39,Feminino,Casado,3,Superior,5761,Servidor Público,13,Pessoal,9931,39,Ruim,Não,606
CLI001905,36,Masculino,Casado,1,Médio,3468,Servidor Público,15,Cartão,1165,7,Bom,Não,850
CLI001906,50,Masculino,Divorciado,2,Superior,5183,Autônomo,9,Consignado,9224,15,Ruim,Não,519
CLI001907,34,Feminino,Casado,3,Médio,1933,Autônomo,7,Pessoal,2217,41,Bom,Não,768
CLI001908,35,Masculino,Casado,3,Superior,4138,CLT,7,Pessoal,2287,15,Regular,Não,799
CLI001909,27,Masculino,Solteiro,1,Médio,2408,Servidor Público,4,Pessoal,3849,41,Bom,Não,838
CLI001910,53,Masculino,Casado,1,Superior,3633,CLT,16,Consignado,7862,17,Regular,Não,731
CLI001911,63,Feminino,Viúvo,1,Fundamental,2780,Servidor Público,30,Cartão,2455,11,Ruim,Sim,360
CLI001912,59,Feminino,Viúvo,0,Médio,1789,Autônomo,8,Consignado,5322,42,Bom,Não,705
CLI001913,59,Feminino,Viúvo,3,Fundamental,2064,Servidor Público,30,Cartão,771,12,Regular,Não,758
CLI001914,56,Feminino,Divorciado,1,Fundamental,1842,CLT,20,Cartão,1651,6,Bom,Não,790
CLI001915,33,Masculino,Casado,3,Superior,2842,Autônomo,5,Cartão,4927,6,Bom,Não,819
CLI001916,61,Feminino,Casado,1,Pós-graduação,9293,Autônomo,11,Cartão,1470,8,Bom,Não,850
CLI001917,71,Feminino,Casado,3,Superior,3179,Aposentado,0,Cartão,3077,6,Bom,Não,819
CLI001918,60,Masculino,Solteiro,2,Pós-graduação,8944,CLT,21,Cartão,1908,11,Regular,Não,804
CLI001919,62,Masculino,Viúvo,1,Superior,6811,Autônomo,30,Veículo,21693,44,Bom,Não,840
CLI001920,42,Masculino,Solteiro,3,Pós-graduação,9367,Servidor Público,3,Cartão,2739,12,Ruim,Não,597
CLI001921,75,Feminino,Viúvo,3,Superior,3408,Aposentado,0,Cartão,1284,8,Ruim,Sim,325
CLI001922,70,Feminino,Casado,0,Superior,4091,Aposentado,0,Pessoal,5920,23,Bom,Não,833
CLI001923,49,Masculino,Casado,0,Médio,2646,CLT,16,Cartão,5296,12,Regular,Não,771
CLI001924,27,Feminino,Solteiro,2,Superior,4906,Autônomo,2,Consignado,6777,39,Bom,Não,784
CLI001925,38,Feminino,Solteiro,2,Médio,3017,Autônomo,13,Pessoal,8981,35,Bom,Não,796
CLI001926,27,Masculino,Casado,0,Superior,4996,Servidor Público,7,Cartão,5220,7,Ruim,Sim,361
CLI001927,67,Feminino,Solteiro,1,Fundamental,1648,Aposentado,0,Consignado,4032,39,Bom,Não,745
CLI001928,74,Feminino,Solteiro,0,Fundamental,1303,Aposentado,0,Pessoal,1976,15,Bom,Não,745
CLI001929,60,Masculino,Viúvo,2,Médio,3309,CLT,18,Pessoal,1555,28,Regular,Sim,577
CLI001930,45,Masculino,Casado,0,Pós-graduação,7327,Autônomo,16,Consignado,15493,25,Regular,Não,796
CLI001931,23,Feminino,Solteiro,1,Médio,2432,CLT,1,Veículo,61029,42,Ruim,Sim,311
CLI001932,25,Masculino,Casado,2,Médio,2591,CLT,0,Cartão,1101,8,Bom,Não,814
CLI001933,41,Masculino,Viúvo,2,Pós-graduação,7771,Autônomo,19,Cartão,3284,10,Regular,Não,786
CLI001934,59,Masculino,Viúvo,0,Superior,4029,CLT,18,Veículo,23912,25,Bom,Não,837
CLI001935,45,Masculino,Viúvo,2,Superior,6097,Autônomo,5,Cartão,712,11,Bom,Não,849
CLI001936,50,Masculino,Divorciado,0,Médio,3028,CLT,12,Pessoal,2437,39,Regular,Não,745
CLI001937,34,Masculino,Solteiro,1,Superior,4727,Servidor Público,7,Pessoal,9449,19,Bom,Não,850
CLI001938,21,Feminino,Casado,2,Médio,2023,Autônomo,0,Pessoal,2996,33,Regular,Sim,528
CLI001939,60,Feminino,Divorciado,2,Pós-graduação,10732,Servidor Público,15,Pessoal,23815,35,Bom,Não,850
CLI001940,47,Feminino,Viúvo,0,Superior,5414,Autônomo,1,Consignado,12662,38,Ruim,Sim,358
CLI001941,18,Masculino,Solteiro,2,Médio,2971,Servidor Público,0,Cartão,1096,6,Bom,Não,831
CLI001942,20,Feminino,Casado,1,Superior,4298,CLT,0,Veículo,58362,24,Ruim,Sim,366
CLI001943,22,Masculino,Solteiro,3,Médio,2582,Servidor Público,2,Cartão,2768,8,Bom,Não,842
CLI001944,54,Masculino,Solteiro,2,Pós-graduação,9357,Servidor Público,2,Veículo,59437,47,Regular,Sim,664
CLI001945,47,Feminino,Casado,2,Médio,3986,Servidor Público,21,Veículo,49035,46,Regular,Sim,639
CLI001946,47,Masculino,Casado,2,Pós-graduação,6922,CLT,24,Consignado,5805,33,Regular,Não,846
CLI001947,71,Feminino,Casado,3,Pós-graduação,4891,Aposentado,0,Veículo,47240,43,Regular,Não,747
CLI001948,44,Masculino,Viúvo,3,Pós-graduação,7650,Autônomo,9,Cartão,4140,6,Bom,Não,850
CLI001949,32,Feminino,Casado,3,Pós-graduação,7551,Autônomo,11,Veículo,26175,44,Bom,Não,850
CLI001950,26,Masculino,Casado,0,Médio,2281,CLT,3,Pessoal,1989,33,Ruim,Não,496
CLI001951,24,Feminino,Casado,2,Médio,2456,CLT,0,Veículo,51371,27,Bom,Sim,667
CLI001952,29,Masculino,Casado,2,Médio,2675,CLT,10,Cartão,3885,11,Ruim,Não,470
CLI001953,47,Masculino,Divorciado,3,Pós-graduação,8211,Servidor Público,16,Veículo,65362,32,Regular,Não,850
CLI001954,72,Feminino,Viúvo,2,Superior,3413,Aposentado,0,Pessoal,5293,17,Bom,Não,833
CLI001955,30,Feminino,Solteiro,2,Pós-graduação,6228,CLT,8,Consignado,12343,26,Regular,Não,850
CLI001956,65,Masculino,Viúvo,3,Superior,4659,Autônomo,19,Veículo,58310,39,Regular,Não,707
CLI001957,42,Feminino,Solteiro,0,Médio,3414,Autônomo,23,Veículo,45552,47,Bom,Não,792
CLI001958,70,Masculino,Divorciado,3,Superior,2849,Aposentado,0,Cartão,2287,8,Ruim,Não,485
CLI001959,53,Masculino,Divorciado,0,Superior,2924,Autônomo,19,Veículo,36322,40,Bom,Sim,656
CLI001960,37,Feminino,Casado,3,Superior,4683,Autônomo,16,Veículo,26441,36,Bom,Sim,665
CLI001961,55,Masculino,Solteiro,1,Pós-graduação,6399,Autônomo,22,Veículo,47483,24,Ruim,Sim,365
CLI001962,38,Masculino,Casado,1,Médio,1805,Autônomo,6,Cartão,5469,11,Regular,Sim,514
CLI001963,59,Masculino,Solteiro,0,Fundamental,2254,Servidor Público,30,Cartão,3870,6,Bom,Não,850
CLI001964,32,Feminino,Solteiro,2,Superior,3914,CLT,9,Veículo,31633,41,Bom,Não,850
CLI001965,41,Feminino,Divorciado,1,Superior,6908,Servidor Público,15,Pessoal,17298,35,Regular,Não,850
CLI001966,41,Feminino,Solteiro,3,Médio,3521,Servidor Público,16,Consignado,4134,46,Ruim,Não,535
CLI001967,26,Feminino,Casado,3,Superior,3351,Autônomo,3,Pessoal,10281,35,Regular,Não,677
CLI001968,33,Feminino,Casado,0,Pós-graduação,6835,Servidor Público,0,Consignado,5130,47,Bom,Não,850
CLI001969,56,Feminino,Viúvo,0,Pós-graduação,9481,CLT,30,Cartão,4288,10,Bom,Não,850
CLI001970,37,Masculino,Solteiro,1,Médio,2114,CLT,2,Veículo,45556,42,Bom,Sim,697
CLI001971,48,Feminino,Divorciado,3,Médio,3789,Servidor Público,6,Pessoal,3395,29,Bom,Não,850
CLI001972,54,Feminino,Viúvo,2,Pós-graduação,5627,Autônomo,30,Consignado,6313,35,Regular,Não,734
CLI001973,55,Masculino,Casado,1,Pós-graduação,6079,Autônomo,9,Cartão,4764,6,Regular,Sim,591
CLI001974,69,Masculino,Casado,2,Médio,2387,Aposentado,0,Pessoal,1094,17,Ruim,Sim,309
CLI001975,52,Masculino,Casado,0,Superior,6696,Servidor Público,24,Consignado,13531,28,Regular,Não,795
CLI001976,41,Masculino,Casado,3,Superior,6169,Servidor Público,1,Veículo,64733,39,Bom,Não,850
CLI001977,22,Feminino,Solteiro,3,Superior,4289,Autônomo,2,Veículo,68426,31,Regular,Sim,522
CLI001978,61,Feminino,Divorciado,3,Fundamental,2793,Servidor Público,10,Consignado,6535,46,Bom,Não,850
CLI001979,75,Feminino,Casado,3,Fundamental,1414,Aposentado,0,Pessoal,4760,18,Bom,Não,746
CLI001980,60,Masculino,Divorciado,2,Médio,2556,Autônomo,1,Pessoal,2108,19,Regular,Não,677
CLI001981,49,Masculino,Solteiro,2,Pós-graduação,6596,Autônomo,21,Cartão,2781,7,Bom,Não,850
CLI001982,25,Masculino,Solteiro,2,Superior,3564,CLT,5,Cartão,5084,11,Ruim,Não,481
CLI001983,71,Feminino,Divorciado,3,Superior,2952,Aposentado,0,Pessoal,1431,19,Bom,Não,807
CLI001984,68,Masculino,Divorciado,2,Médio,1977,Aposentado,0,Consignado,3344,29,Ruim,Sim,300
CLI001985,24,Feminino,Solteiro,3,Médio,1623,Autônomo,1,Cartão,4053,9,Bom,Sim,580
CLI001986,56,Feminino,Solteiro,2,Fundamental,1631,Autônomo,4,Pessoal,5259,34,Ruim,Sim,300
CLI001987,34,Masculino,Solteiro,1,Pós-graduação,6647,CLT,1,Veículo,49663,36,Bom,Não,850
CLI001988,44,Masculino,Viúvo,3,Médio,3146,CLT,13,Consignado,6999,18,Regular,Não,760
CLI001989,65,Feminino,Divorciado,1,Médio,3080,CLT,25,Pessoal,6498,31,Regular,Não,749
CLI001990,68,Feminino,Solteiro,3,Pós-graduação,4896,Aposentado,0,Cartão,4548,6,Ruim,Não,501
CLI001991,60,Masculino,Divorciado,3,Pós-graduação,9429,CLT,12,Veículo,53769,30,Bom,Não,850
CLI001992,39,Masculino,Solteiro,1,Médio,3457,Servidor Público,11,Pessoal,4416,40,Bom,Não,850
CLI001993,43,Feminino,Casado,3,Pós-graduação,4030,Autônomo,18,Cartão,4820,9,Ruim,Não,494
CLI001994,27,Masculino,Solteiro,0,Superior,4053,Autônomo,0,Veículo,65944,24,Bom,Não,796
CLI001995,22,Feminino,Casado,1,Superior,4410,CLT,3,Pessoal,13965,40,Regular,Não,733
CLI001996,74,Feminino,Solteiro,0,Médio,2438,Aposentado,0,Cartão,2964,7,Regular,Sim,564
CLI001997,27,Feminino,Casado,2,Médio,2639,Servidor Público,0,Pessoal,6124,39,Regular,Não,754
